Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SBUX,SBUX,SBUX,SBUX,SBUX,,,
2021-10-11,2021,10,11,Monday,41,2021-41,100.85,101.45,99.09,99.11,5987300,-0.0025175302219190288,100.21142857142857,102.95339999999999
2021-10-12,2021,10,12,Tuesday,41,2021-41,99.8,99.94,98.86,99.16,3866800,0.0005407113541300301,100.0792857142857,102.7942
2021-10-13,2021,10,13,Wednesday,41,2021-41,99.51,99.59,97.74,98.95,4806500,-0.002162061268173865,99.86357142857142,102.653
2021-10-14,2021,10,14,Thursday,41,2021-41,99.23,100.6,99.17,99.94,5194900,0.010021575703330843,99.72071428571428,102.54719999999999
2021-10-15,2021,10,15,Friday,41,2021-41,100.46,100.88,99.12,99.56,5860900,-0.003754277936269368,99.57785714285714,102.42
2021-10-18,2021,10,18,Monday,42,2021-42,99.55,101.46,99.13,101.28,4958400,0.01722764699373447,99.68357142857143,102.3268
2021-10-19,2021,10,19,Tuesday,42,2021-42,101.61,102.32,100.73,101.39,5799300,0.0010582430679164645,99.76785714285714,102.25560000000002
2021-10-20,2021,10,20,Wednesday,42,2021-42,101.0,102.83,100.69,101.72,7645200,0.0032603196612266405,99.99428571428572,102.21859999999998
2021-10-21,2021,10,21,Thursday,42,2021-42,101.78,102.34,101.49,102.23,3684300,0.005094130326659396,100.09071428571428,102.1816
2021-10-22,2021,10,22,Friday,42,2021-42,102.21,102.72,101.9,102.33,3396400,0.0009610359546698977,100.28785714285713,102.16
2021-10-25,2021,10,25,Monday,43,2021-43,102.5,102.63,101.27,102.48,4290600,0.0013967791398807883,100.53428571428572,102.12339999999999
2021-10-26,2021,10,26,Tuesday,43,2021-43,102.66,102.99,102.07,102.66,5948000,0.0018306643311036819,100.74357142857143,102.0766
2021-10-27,2021,10,27,Wednesday,43,2021-43,103.24,103.24,101.02,101.4,5853900,-0.012269397476651345,100.82642857142856,102.0218
2021-10-28,2021,10,28,Thursday,43,2021-43,101.61,102.38,100.47,101.13,7697600,-0.0027311254403658003,100.95285714285716,101.9776
2021-10-29,2021,10,29,Friday,43,2021-43,96.03,96.47,92.93,94.76,27419600,-0.06298587604123573,100.64214285714286,101.8302
2021-11-01,2021,11,1,Monday,44,2021-44,95.79,98.4,95.77,98.09,14184600,0.03516563659843275,100.5657142857143,101.74400000000001
2021-11-02,2021,11,2,Tuesday,44,2021-44,98.49,99.89,98.08,99.56,11538900,0.01502721126002493,100.60928571428572,101.6778
2021-11-03,2021,11,3,Wednesday,44,2021-44,99.46,100.88,98.37,100.6,6422600,0.010408189662967304,100.65642857142858,101.6336
2021-11-04,2021,11,4,Thursday,44,2021-44,99.7,100.43,99.1,100.2,8212600,-0.003996029376666876,100.70214285714287,101.5728
2021-11-05,2021,11,5,Friday,44,2021-44,101.16,104.82,101.07,104.44,10256800,0.04235039458932466,100.92785714285715,101.619
2021-11-08,2021,11,8,Monday,45,2021-45,104.09,104.94,102.35,102.88,8753300,-0.01496894445328345,101.03428571428572,101.6198
2021-11-09,2021,11,9,Tuesday,45,2021-45,102.42,103.27,101.28,101.96,6754700,-0.008944095288587306,101.05142857142857,101.5934
2021-11-10,2021,11,10,Wednesday,45,2021-45,101.3,102.69,101.02,101.61,6563700,-0.003431877754124346,101.00714285714285,101.52640000000001
2021-11-11,2021,11,11,Thursday,45,2021-45,101.61,101.61,99.18,99.98,7191900,-0.015982555283625355,100.83928571428571,101.4276
2021-11-12,2021,11,12,Friday,45,2021-45,100.25,100.7,99.67,100.24,7350400,0.0025129905503222805,100.67928571428571,101.33539999999999
2021-11-15,2021,11,15,Monday,46,2021-46,100.59,101.97,100.11,100.37,6566100,0.0013423619786092633,100.51571428571427,101.249
2021-11-16,2021,11,16,Tuesday,46,2021-46,100.74,101.48,100.05,100.69,7965000,0.0032181556365953323,100.465,101.194
2021-11-17,2021,11,17,Wednesday,46,2021-46,100.68,101.48,100.18,100.95,5768600,0.0025838745829012133,100.45214285714285,101.104
2021-11-18,2021,11,18,Thursday,46,2021-46,100.59,101.59,99.89,101.29,5632100,0.0033771633263959266,100.91857142857143,101.0074
2021-11-19,2021,11,19,Friday,46,2021-46,101.14,101.29,98.49,99.39,6921800,-0.01877779567031146,101.01142857142858,100.86300000000001
2021-11-22,2021,11,22,Monday,47,2021-47,99.69,101.02,99.29,99.99,5967300,0.0060482875863492325,101.04214285714286,100.7334
2021-11-23,2021,11,23,Tuesday,47,2021-47,100.49,102.38,100.29,101.9,7911000,0.019111597086679755,101.13499999999999,100.64779999999999
2021-11-24,2021,11,24,Wednesday,47,2021-47,101.75,102.51,101.46,102.25,4464300,0.0034336907177747733,101.28142857142856,100.6446
2021-11-26,2021,11,26,Friday,47,2021-47,98.7,99.44,98.02,99.28,6703200,-0.02904288621604656,100.91285714285713,100.58140000000002
2021-11-29,2021,11,29,Monday,48,2021-48,99.91,100.21,98.35,99.35,7114100,0.0006328103765840254,100.66071428571429,100.5422
2021-11-30,2021,11,30,Tuesday,48,2021-48,98.29,99.67,97.84,98.37,9483300,-0.009843865721079648,100.4042857142857,100.51179999999998
2021-12-01,2021,12,1,Wednesday,48,2021-48,99.55,101.7,97.39,97.49,7618500,-0.008938351465696215,100.11,100.45660000000002
2021-12-02,2021,12,2,Thursday,48,2021-48,97.95,100.56,97.95,99.97,7709400,0.025400324913174233,100.10928571428572,100.4358
2021-12-03,2021,12,3,Friday,48,2021-48,100.35,101.25,98.76,99.8,7014100,-0.0016155383528941858,100.07785714285714,100.3924
2021-12-06,2021,12,6,Monday,49,2021-49,100.5,102.43,100.23,101.71,8280200,0.019058088144517704,100.17357142857144,100.38780000000001
2021-12-07,2021,12,7,Tuesday,49,2021-49,103.23,105.14,102.99,104.31,8786900,0.02558222835000956,100.43214285714285,100.4428
2021-12-08,2021,12,8,Wednesday,49,2021-49,103.88,104.66,103.31,104.3,5807000,-8.601566026267271e-05,100.67142857142858,100.5328
2021-12-09,2021,12,9,Thursday,49,2021-49,103.9,104.44,103.39,103.49,5664700,-0.007742075363368794,100.82857142857142,100.5984
2021-12-10,2021,12,10,Friday,49,2021-49,103.91,105.05,103.88,104.73,6110800,0.011963659479423017,101.21,100.722
2021-12-13,2021,12,13,Monday,50,2021-50,104.22,104.82,103.38,103.68,6479400,-0.010023166415814355,101.47357142857142,100.778
2021-12-14,2021,12,14,Tuesday,50,2021-50,102.79,103.45,102.31,102.92,6854600,-0.00735554643257208,101.54642857142858,100.845
2021-12-15,2021,12,15,Wednesday,50,2021-50,103.01,103.36,101.17,102.89,6902400,-0.0002615338426126268,101.59214285714286,100.92219999999999
2021-12-16,2021,12,16,Thursday,50,2021-50,103.18,103.54,101.58,101.91,7544400,-0.009504733829339473,101.78,100.96580000000002
2021-12-17,2021,12,17,Friday,50,2021-50,99.83,100.31,97.1,97.46,13696900,-0.043665789784951836,101.645,100.91019999999999
2021-12-20,2021,12,20,Monday,51,2021-51,96.06,97.01,95.65,96.98,6313700,-0.004970858312807636,101.5457142857143,100.8626
2021-12-21,2021,12,21,Tuesday,51,2021-51,97.79,99.5,97.68,99.02,4682200,0.021093521485145983,101.655,100.8608
2021-12-22,2021,12,22,Wednesday,51,2021-51,98.87,100.29,98.69,100.25,3643300,0.0124127098913136,101.675,100.88259999999998
2021-12-23,2021,12,23,Thursday,51,2021-51,100.69,101.3,100.48,100.82,3359600,0.005638190966246404,101.74785714285714,100.92
2021-12-27,2021,12,27,Monday,52,2021-52,101.02,102.61,100.84,102.48,3716700,0.01646353963567071,101.80285714285715,100.9708
2021-12-28,2021,12,28,Tuesday,52,2021-52,102.28,104.33,102.11,103.69,4561600,0.011819136794661622,101.75857142857144,101.0534
2021-12-29,2021,12,29,Wednesday,52,2021-52,103.54,104.94,103.46,104.42,4215300,0.0070087930903182105,101.76714285714284,101.1162
2021-12-30,2021,12,30,Thursday,52,2021-52,104.42,105.28,104.15,104.29,4068700,-0.0012029776326826225,101.82428571428572,101.1742
2021-12-31,2021,12,31,Friday,52,2021-52,103.78,105.4,103.72,104.95,3674900,0.00628022405376738,101.84000000000002,101.23880000000001
2022-01-03,2022,1,3,Monday,01,2022-01,104.5,105.69,102.98,104.69,5475700,-0.002479458284964542,101.91214285714285,101.288
2022-01-04,2022,1,4,Tuesday,01,2022-01,104.88,105.02,102.43,102.5,8367600,-0.020911912397919785,101.88214285714285,101.2914
2022-01-05,2022,1,5,Wednesday,01,2022-01,102.64,103.14,99.05,99.09,8662300,-0.03326324201513142,101.6107142857143,101.2236
2022-01-06,2022,1,6,Thursday,01,2022-01,98.69,100.38,98.68,99.71,6099900,0.006338244411475902,101.45357142857142,101.1646
2022-01-07,2022,1,7,Friday,01,2022-01,97.1,98.43,96.43,96.51,11266400,-0.03212169771808748,101.38571428571429,101.0668
2022-01-10,2022,1,10,Monday,02,2022-02,95.66,96.01,93.69,95.13,8499400,-0.014316204401881083,101.25357142857142,100.9468
2022-01-11,2022,1,11,Tuesday,02,2022-02,95.14,95.26,93.05,93.34,13073200,-0.01876837421357347,100.84785714285714,100.9184
2022-01-12,2022,1,12,Wednesday,02,2022-02,93.7,94.49,93.02,93.19,11810500,-0.001633689909504632,100.34357142857142,100.82039999999999
2022-01-13,2022,1,13,Thursday,02,2022-02,93.44,93.91,91.6,91.87,9818500,-0.014152315059355436,99.70428571428572,100.6666
2022-01-14,2022,1,14,Friday,02,2022-02,91.43,91.43,88.9,89.83,13703200,-0.022265611019012366,98.80071428571429,100.45119999999999
2022-01-18,2022,1,18,Tuesday,03,2022-03,88.98,89.15,87.49,87.68,11396000,-0.023871359532525283,97.65714285714286,100.2008
2022-01-19,2022,1,19,Wednesday,03,2022-03,87.87,88.28,86.83,86.91,10856800,-0.008799825909015846,96.40642857142858,99.8502
2022-01-20,2022,1,20,Thursday,03,2022-03,87.47,88.77,85.76,85.88,20311500,-0.011871531796905588,95.09142857142857,99.5102
2022-01-21,2022,1,21,Friday,03,2022-03,86.04,88.29,85.66,86.41,13438300,0.006163744598772558,93.76714285714284,99.1992
2022-01-24,2022,1,24,Monday,04,2022-04,85.01,88.24,84.7,88.02,17201400,0.01858562327899249,92.57642857142858,98.92739999999999
2022-01-25,2022,1,25,Tuesday,04,2022-04,86.73,88.01,85.35,87.04,12368500,-0.011110967603355282,91.47214285714287,98.66860000000001
2022-01-26,2022,1,26,Wednesday,04,2022-04,87.66,88.5,85.14,85.75,11863000,-0.014740752876294172,90.51928571428572,98.37880000000001
2022-01-27,2022,1,27,Thursday,04,2022-04,86.69,87.18,85.29,85.52,7322200,-0.0027203726973762388,89.50571428571429,98.0818
2022-01-28,2022,1,28,Friday,04,2022-04,85.29,87.23,84.15,87.22,8345400,0.019828042949920688,88.84214285714287,97.8124
2022-01-31,2022,1,31,Monday,05,2022-05,87.06,88.28,86.51,88.21,8807700,0.011418523668595526,88.34785714285714,97.55760000000001
2022-02-01,2022,2,1,Tuesday,05,2022-05,88.3,88.85,86.85,88.61,11601900,0.00447535123225884,88.01,97.304
2022-02-02,2022,2,2,Wednesday,05,2022-05,85.95,88.96,85.0,87.68,15578800,-0.010429253882782152,87.61642857142859,97.0698
2022-02-03,2022,2,3,Thursday,05,2022-05,86.88,87.45,85.84,86.08,8901100,-0.018316010810555894,87.20285714285714,96.7916
2022-02-04,2022,2,4,Friday,05,2022-05,85.6,86.08,84.18,85.23,8267600,-0.009797703277458991,86.87428571428572,96.45819999999999
2022-02-07,2022,2,7,Monday,06,2022-06,85.55,86.23,85.13,85.4,6849000,0.0019999468303979473,86.71142857142857,96.1212
2022-02-08,2022,2,8,Tuesday,06,2022-06,85.49,86.16,84.65,85.16,7161000,-0.002836394756542293,86.58642857142857,95.83879999999999
2022-02-09,2022,2,9,Wednesday,06,2022-06,86.36,87.9,86.31,87.15,9353700,0.023282919095544807,86.67714285714285,95.59479999999999
2022-02-10,2022,2,10,Thursday,06,2022-06,86.08,87.3,85.65,85.95,9098800,-0.013762573888475127,86.64428571428573,95.34640000000002
2022-02-11,2022,2,11,Friday,06,2022-06,86.2,87.01,84.19,84.52,6924800,-0.01657733161640551,86.39428571428572,95.08699999999999
2022-02-14,2022,2,14,Monday,07,2022-07,84.54,85.21,83.34,84.45,7948500,-0.0008536479798366692,86.2092857142857,94.7766
2022-02-15,2022,2,15,Tuesday,07,2022-07,85.8,86.08,85.09,85.22,7722200,0.00918313325286757,86.17142857142856,94.485
2022-02-16,2022,2,16,Wednesday,07,2022-07,85.07,86.16,84.01,85.83,6545800,0.007089101525827646,86.19357142857143,94.1674
2022-02-17,2022,2,17,Thursday,07,2022-07,85.14,85.33,83.66,83.91,6578200,-0.022378698271138586,85.95714285714284,93.75939999999999
2022-02-18,2022,2,18,Friday,07,2022-07,83.47,84.81,83.44,84.17,6210600,0.0031165774167978277,85.66857142857144,93.3568
2022-02-22,2022,2,22,Tuesday,08,2022-08,84.4,84.8,83.29,83.96,8622500,-0.0024639606215891563,85.33642857142857,92.96619999999999
2022-02-23,2022,2,23,Wednesday,08,2022-08,84.66,84.66,80.65,80.84,9674800,-0.03716046853014365,84.84785714285714,92.4884
2022-02-24,2022,2,24,Thursday,08,2022-08,78.9,82.24,78.68,82.07,9260500,0.015170201268353223,84.56142857142856,92.05619999999999
2022-02-25,2022,2,25,Friday,08,2022-08,82.33,83.67,81.41,83.48,7039400,0.017250965826696163,84.43642857142856,91.6674
2022-02-28,2022,2,28,Monday,09,2022-09,82.32,83.24,81.72,82.77,8591500,-0.0085332184043867,84.24857142857142,91.265
2022-03-01,2022,3,1,Tuesday,09,2022-09,82.5,82.52,80.84,81.28,7100700,-0.017975877863467882,83.97142857142856,90.8524
2022-03-02,2022,3,2,Wednesday,09,2022-09,81.85,84.12,81.69,83.66,10721100,0.029176691835887558,83.72214285714286,90.5764
2022-03-03,2022,3,3,Thursday,09,2022-09,84.3,84.31,82.13,82.54,6587400,-0.013366327197584793,83.47857142857141,90.2876
2022-03-04,2022,3,4,Friday,09,2022-09,82.03,82.2,80.66,81.18,7179800,-0.016387869192471594,83.24,89.93080000000002
2022-03-07,2022,3,7,Monday,10,2022-10,81.19,81.2,76.06,76.16,14608700,-0.061868328763281855,82.64785714285715,89.44900000000001
2022-03-08,2022,3,8,Tuesday,10,2022-10,76.43,78.38,75.53,75.75,10692000,-0.005446535578235712,81.97142857142858,88.94760000000001
2022-03-09,2022,3,9,Wednesday,10,2022-10,78.0,79.47,77.85,78.99,8811600,0.04285726516258315,81.48285714285714,88.4778
2022-03-10,2022,3,10,Thursday,10,2022-10,77.63,78.78,77.19,78.6,9114300,-0.0050226945552867,81.10357142857143,87.97599999999998
2022-03-11,2022,3,11,Friday,10,2022-10,79.67,80.08,74.43,74.6,15351700,-0.050826355508129084,80.41999999999999,87.3796
2022-03-14,2022,3,14,Monday,11,2022-11,74.23,74.25,71.17,71.5,18199300,-0.04158076979009839,79.52999999999999,86.7238
2022-03-15,2022,3,15,Tuesday,11,2022-11,72.59,75.24,72.39,74.95,12542300,0.048303531099715746,79.10928571428572,86.12379999999999
2022-03-16,2022,3,16,Wednesday,11,2022-11,79.36,81.24,77.21,78.82,21207900,0.05161225309297013,78.87714285714286,85.60640000000001
2022-03-17,2022,3,17,Thursday,11,2022-11,78.87,79.31,77.56,79.05,8554200,0.0028600330895800496,78.56071428571428,85.1374
2022-03-18,2022,3,18,Friday,11,2022-11,77.66,80.93,76.63,80.8,23784200,0.022130902372642147,78.41999999999999,84.77159999999999
2022-03-21,2022,3,21,Monday,12,2022-12,80.81,80.9,77.52,78.33,11925300,-0.03058017922808398,78.20928571428571,84.344
2022-03-22,2022,3,22,Tuesday,12,2022-12,78.81,80.35,78.59,79.25,8447400,0.011857971236690634,77.89428571428572,83.99879999999999
2022-03-23,2022,3,23,Wednesday,12,2022-12,78.78,79.09,77.64,77.75,7670500,-0.01900110328365745,77.55214285714285,83.65119999999999
2022-03-24,2022,3,24,Thursday,12,2022-12,78.3,78.59,77.15,78.56,6163400,0.010438737452280078,77.365,83.3556
2022-03-25,2022,3,25,Friday,12,2022-12,78.8,79.06,77.75,78.86,7048100,0.0037876779364700575,77.55785714285715,83.069
2022-03-28,2022,3,28,Monday,13,2022-13,78.89,79.73,78.23,79.7,5981000,0.010634596727036483,77.84,82.8256
2022-03-29,2022,3,29,Tuesday,13,2022-13,80.89,82.87,80.85,82.27,8963200,0.03224709257020586,78.07428571428571,82.6744
2022-03-30,2022,3,30,Wednesday,13,2022-13,81.83,82.55,81.52,82.09,8122100,-0.0021922777551647288,78.32357142857143,82.5626
2022-03-31,2022,3,31,Thursday,13,2022-13,82.35,83.53,82.03,82.03,11306100,-0.0006590632583619582,78.85428571428572,82.465
2022-04-01,2022,4,1,Friday,13,2022-13,82.51,82.86,81.59,82.5,6516300,0.00571617557432158,79.64,82.3974
2022-04-04,2022,4,4,Monday,14,2022-14,79.25,79.77,77.71,79.44,16243100,-0.03716243834141886,79.96071428571427,82.258
2022-04-05,2022,4,5,Tuesday,14,2022-14,78.06,78.11,75.58,75.86,17525800,-0.0450677654539533,79.74928571428572,82.0148
2022-04-06,2022,4,6,Wednesday,14,2022-14,75.43,75.65,74.01,75.17,10567000,-0.009034358402041809,79.47214285714287,81.7774
2022-04-07,2022,4,7,Thursday,14,2022-14,74.84,75.3,73.45,74.95,10869100,-0.002879322790262595,79.05428571428571,81.5614
2022-04-08,2022,4,8,Friday,14,2022-14,75.02,75.02,73.35,73.51,9286800,-0.019249320180226626,78.71,81.3212
2022-04-11,2022,4,11,Monday,15,2022-15,72.93,73.71,72.4,72.75,8623200,-0.010304214221544705,78.24571428571429,81.03179999999999
2022-04-12,2022,4,12,Tuesday,15,2022-15,72.89,73.29,71.82,71.95,8472500,-0.01103115479072192,77.83142857142857,80.7066
2022-04-13,2022,4,13,Wednesday,15,2022-15,72.03,73.32,71.79,72.97,8604400,0.01416203171999042,77.43214285714285,80.3938
2022-04-14,2022,4,14,Thursday,15,2022-15,72.82,73.11,71.46,71.69,9567200,-0.017548129929873313,76.91999999999999,80.074
2022-04-18,2022,4,18,Monday,16,2022-16,71.27,72.11,71.13,71.78,7797300,0.001258030707826041,76.35428571428572,79.788
2022-04-19,2022,4,19,Tuesday,16,2022-16,71.8,73.53,71.61,73.24,8622100,0.02035181239280015,75.70928571428571,79.5482
2022-04-20,2022,4,20,Wednesday,16,2022-16,73.32,73.51,72.14,72.29,8368800,-0.012928282968017402,75.00928571428572,79.286
2022-04-21,2022,4,21,Thursday,16,2022-16,73.09,73.21,70.99,71.2,8152500,-0.015092732718281265,74.23571428571428,79.0068
2022-04-22,2022,4,22,Friday,16,2022-16,71.14,71.67,70.14,70.26,10315500,-0.013171024987980284,73.36142857142856,78.669
2022-04-25,2022,4,25,Monday,17,2022-17,69.78,70.41,69.19,70.32,10259000,0.0007699501622584481,72.71000000000001,78.35640000000001
2022-04-26,2022,4,26,Tuesday,17,2022-17,69.88,69.96,68.2,68.2,8800500,-0.030136127831222548,72.16285714285713,78.03
2022-04-27,2022,4,27,Wednesday,17,2022-17,67.97,68.92,67.34,67.4,8467300,-0.011767621059131761,71.60785714285714,77.689
2022-04-28,2022,4,28,Thursday,17,2022-17,68.19,69.52,67.5,69.06,8818500,0.024618882706468614,71.18714285714286,77.3658
2022-04-29,2022,4,29,Friday,17,2022-17,68.55,69.23,67.16,67.31,9199300,-0.025333134172431215,70.74428571428571,76.9954
2022-05-02,2022,5,2,Monday,18,2022-18,67.86,68.28,66.25,67.96,12379000,0.009780310836192685,70.40214285714286,76.6764
2022-05-03,2022,5,3,Tuesday,18,2022-18,68.28,68.34,66.17,67.03,15570100,-0.013798829225624809,70.05071428571429,76.3336
2022-05-04,2022,5,4,Wednesday,18,2022-18,71.52,74.73,70.26,73.62,30199700,0.09834522583459226,70.09714285714286,76.1268
2022-05-05,2022,5,5,Thursday,18,2022-18,72.53,73.24,69.55,69.87,19114700,-0.05095536318599969,69.96714285714286,75.9074
2022-05-06,2022,5,6,Friday,18,2022-18,69.46,69.62,67.82,69.0,11165800,-0.012390146849420414,69.76857142857143,75.646
2022-05-09,2022,5,9,Monday,19,2022-19,67.85,69.03,66.13,66.27,12863600,-0.03959746644678397,69.27071428571428,75.3018
2022-05-10,2022,5,10,Tuesday,19,2022-19,67.5,67.68,64.57,64.8,14085900,-0.022179952837221184,68.7357142857143,74.94239999999999
2022-05-11,2022,5,11,Wednesday,19,2022-19,64.52,64.88,63.09,63.18,12118100,-0.025048772992772084,68.16285714285713,74.5804
2022-05-12,2022,5,12,Thursday,19,2022-19,62.8,63.59,62.11,63.48,15460600,0.004743209494872502,67.67857142857143,74.1768
2022-05-13,2022,5,13,Friday,19,2022-19,65.27,68.77,65.27,68.65,18156300,0.08154537337152101,67.55928571428572,73.899
2022-05-16,2022,5,16,Monday,20,2022-20,68.05,68.51,65.66,65.76,11435300,-0.0420635376623717,67.385,73.59060000000001
2022-05-17,2022,5,17,Tuesday,20,2022-20,67.21,67.52,66.15,66.95,12454500,0.017950775797323182,67.35285714285715,73.4064
2022-05-18,2022,5,18,Wednesday,20,2022-20,66.43,66.78,64.28,64.73,10576500,-0.03309822397272144,67.04357142857143,73.186
2022-05-19,2022,5,19,Thursday,20,2022-20,64.57,65.76,63.87,65.32,11193700,0.009119052263526939,66.90142857142857,72.9126
2022-05-20,2022,5,20,Friday,20,2022-20,66.18,66.68,64.89,66.65,15941800,0.020297531426139326,66.80785714285715,72.6736
2022-05-23,2022,5,23,Monday,21,2022-21,66.95,67.44,65.9,66.67,10741900,0.0004086836927879034,66.78214285714286,72.515
2022-05-24,2022,5,24,Tuesday,21,2022-21,66.26,66.59,64.72,66.04,9227700,-0.00953411698363138,66.24071428571429,72.4058
2022-05-25,2022,5,25,Wednesday,21,2022-21,66.04,66.75,65.32,65.82,8344400,-0.0033001702709940517,65.95142857142858,72.22319999999999
2022-05-26,2022,5,26,Thursday,21,2022-21,66.25,67.9,66.17,67.64,8940900,0.027731614831444595,65.85428571428572,71.9996
2022-05-27,2022,5,27,Friday,21,2022-21,68.32,69.67,68.24,69.66,8498400,0.029802428095355715,66.09642857142858,71.8118
2022-05-31,2022,5,31,Tuesday,22,2022-22,69.9,72.34,69.52,71.29,23361800,0.02333490461887866,66.56,71.6216
2022-06-01,2022,6,1,Wednesday,22,2022-22,71.51,71.63,69.06,69.27,7579000,-0.028280249514426314,66.995,71.4404
2022-06-02,2022,6,2,Thursday,22,2022-22,69.51,72.19,68.88,72.12,10241500,0.04116407464896432,67.61214285714286,71.2978
2022-06-03,2022,6,3,Friday,22,2022-22,71.74,72.56,71.12,71.79,10415700,-0.004658898908420639,67.83642857142857,71.1786
2022-06-06,2022,6,6,Monday,23,2022-23,72.38,73.83,71.31,71.72,7239400,-0.0008852114841337855,68.26214285714286,71.0418
2022-06-07,2022,6,7,Tuesday,23,2022-23,71.35,72.42,71.07,72.17,5517100,0.006204097940562425,68.635,70.908
2022-06-08,2022,6,8,Wednesday,23,2022-23,71.65,72.44,71.07,71.26,5178300,-0.01258329989972562,69.10142857142857,70.7392
2022-06-09,2022,6,9,Thursday,23,2022-23,70.8,72.89,70.59,71.66,13248100,0.005607162041105118,69.55428571428573,70.527
2022-06-10,2022,6,10,Friday,23,2022-23,69.94,70.64,68.71,68.72,8694300,-0.04105941086347564,69.70214285714285,70.2596
2022-06-13,2022,6,13,Monday,24,2022-24,66.37,67.21,65.3,65.71,9282800,-0.04374277763418166,69.63357142857143,69.9332
2022-06-14,2022,6,14,Tuesday,24,2022-24,66.16,67.05,64.96,65.66,7635600,-0.0006911834574824249,69.60642857142857,69.5964
2022-06-15,2022,6,15,Wednesday,24,2022-24,66.52,68.35,66.39,67.37,7682300,0.02599952525970428,69.71714285714286,69.355
2022-06-16,2022,6,16,Thursday,24,2022-24,65.77,65.94,63.88,64.43,10147000,-0.04367163032478938,69.48785714285715,69.12639999999999
2022-06-17,2022,6,17,Friday,24,2022-24,64.55,65.78,64.27,65.27,9824300,0.012967057899063272,69.17428571428572,68.9284
2022-06-21,2022,6,21,Tuesday,25,2022-25,66.35,66.45,65.41,66.26,7872500,0.01516603533788996,68.815,68.7546
2022-06-22,2022,6,22,Wednesday,25,2022-25,65.72,67.04,65.58,66.56,6702200,0.004660197662853971,68.62142857142858,68.6156
2022-06-23,2022,6,23,Thursday,25,2022-25,67.07,68.43,66.75,68.29,6586400,0.025920807605943175,68.34785714285714,68.52640000000001
2022-06-24,2022,6,24,Friday,25,2022-25,68.71,70.97,68.61,70.93,18012000,0.03869676021173962,68.28642857142857,68.506
2022-06-27,2022,6,27,Monday,26,2022-26,70.83,71.23,70.17,70.54,6672200,-0.005504902137941414,68.20214285714286,68.4574
2022-06-28,2022,6,28,Tuesday,26,2022-26,71.19,72.55,69.19,69.32,7206400,-0.017250725395706712,67.99857142857142,68.41
2022-06-29,2022,6,29,Wednesday,26,2022-26,69.21,70.06,68.69,69.41,8983900,0.0011791134264416137,67.86642857142859,68.3626
2022-06-30,2022,6,30,Thursday,26,2022-26,69.02,69.81,67.99,69.37,6781100,-0.0005232378043270591,67.70285714285714,68.2852
2022-07-01,2022,7,1,Friday,26,2022-26,69.68,72.17,69.51,71.98,7539200,0.03757043487327172,67.93571428571428,68.27900000000001
2022-07-05,2022,7,5,Tuesday,27,2022-27,70.85,72.24,70.25,72.21,8087800,0.0032802458414198377,68.4,68.2992
2022-07-06,2022,7,6,Wednesday,27,2022-27,72.49,73.07,71.0,71.61,4652800,-0.008299845905887948,68.825,68.3262
2022-07-07,2022,7,7,Thursday,27,2022-27,71.57,72.33,71.17,71.96,5395600,0.004818548294736269,69.15285714285714,68.359
2022-07-08,2022,7,8,Friday,27,2022-27,71.46,72.31,71.08,71.99,3927100,0.0005051069450507928,69.69285714285714,68.43480000000001
2022-07-11,2022,7,11,Monday,28,2022-28,71.6,71.79,70.31,70.74,5351500,-0.017406688758354605,70.08357142857143,68.5016
2022-07-12,2022,7,12,Tuesday,28,2022-28,71.16,72.14,70.27,70.61,5393400,-0.0017972054662914738,70.39428571428572,68.5326
2022-07-13,2022,7,13,Wednesday,28,2022-28,69.01,71.32,68.77,70.76,3897500,0.0020574773359303133,70.69428571428571,68.6016
2022-07-14,2022,7,14,Thursday,28,2022-28,70.01,71.17,69.75,71.01,4504500,0.0035934889361772804,70.88857142857142,68.6626
2022-07-15,2022,7,15,Friday,28,2022-28,71.39,72.84,71.39,72.3,5584100,0.018158485068565655,70.98642857142858,68.768
2022-07-18,2022,7,18,Monday,29,2022-29,72.68,74.16,72.65,72.86,6768800,0.007661579523339679,71.15214285714286,68.7528
2022-07-19,2022,7,19,Tuesday,29,2022-29,73.66,75.07,73.47,74.96,5949200,0.028916786786330917,71.55499999999999,68.8546
2022-07-20,2022,7,20,Wednesday,29,2022-29,74.9,75.8,74.36,75.62,6850600,0.008721971054116873,71.99857142857142,68.98700000000001
2022-07-21,2022,7,21,Thursday,29,2022-29,75.33,75.93,75.05,75.86,7695300,0.003242345009683456,72.46214285714285,69.1788
2022-07-22,2022,7,22,Friday,29,2022-29,76.43,76.67,75.23,75.91,6283600,0.000598482563601177,72.74285714285715,69.40100000000001
2022-07-25,2022,7,25,Monday,30,2022-30,75.91,76.01,73.59,74.01,5861100,-0.02500283433265338,72.87142857142858,69.6176
2022-07-26,2022,7,26,Tuesday,30,2022-30,73.76,73.94,72.65,72.93,6587000,-0.01460126251099414,72.96571428571428,69.8066
2022-07-27,2022,7,27,Wednesday,30,2022-30,73.77,75.74,73.67,75.34,6372600,0.03299719029951387,73.20714285714284,69.9404
2022-07-28,2022,7,28,Thursday,30,2022-30,75.54,77.09,75.21,76.89,5594600,0.02061249607193183,73.55714285714285,70.163
